"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ICICIBANK","EQ","07-Dec-2020","502.05","505.00","515.60","504.15","509.00","510.45","510.01","37,778,332","19,267,280,817.70","363,525","14,849,902","39.31"
"ICICIBANK","EQ","08-Dec-2020","510.45","511.50","512.00","505.40","508.55","508.40","508.20","19,339,943","9,828,479,088.60","237,383","8,601,475","44.48"
"ICICIBANK","EQ","09-Dec-2020","508.40","510.00","515.00","506.05","510.70","511.50","510.19","21,272,782","10,853,104,385.25","201,262","8,306,169","39.05"
"ICICIBANK","EQ","10-Dec-2020","511.50","508.10","514.40","498.75","506.30","506.95","505.82","20,419,020","10,328,333,170.80","218,589","6,438,222","31.53"
"ICICIBANK","EQ","11-Dec-2020","506.95","509.25","516.90","506.10","515.50","515.45","511.38","25,335,765","12,956,197,490.90","169,124","11,883,448","46.90"
"ICICIBANK","EQ","14-Dec-2020","515.45","518.10","527.80","518.10","526.00","525.80","523.51","26,369,591","13,804,658,926.05","292,263","11,211,522","42.52"
"ICICIBANK","EQ","15-Dec-2020","525.80","524.00","524.25","513.10","516.70","518.05","517.03","26,969,145","13,943,853,862.10","247,714","13,380,321","49.61"
"ICICIBANK","EQ","16-Dec-2020","518.05","520.05","521.70","511.10","512.50","512.45","515.44","24,263,586","12,506,468,426.15","248,492","12,409,385","51.14"
"ICICIBANK","EQ","17-Dec-2020","512.45","514.00","516.50","509.10","511.30","510.40","512.34","23,883,288","12,236,460,854.55","218,945","11,391,505","47.70"
"ICICIBANK","EQ","18-Dec-2020","510.40","514.00","518.25","509.15","515.95","517.15","513.69","21,735,833","11,165,404,700.70","174,566","9,052,723","41.65"
"ICICIBANK","EQ","21-Dec-2020","517.15","514.60","514.70","488.20","492.30","494.50","502.71","29,157,759","14,657,894,000.45","282,306","12,953,037","44.42"
"ICICIBANK","EQ","22-Dec-2020","494.50","497.30","501.80","489.10","499.55","500.30","495.79","32,328,041","16,027,888,554.50","298,026","15,427,886","47.72"
"ICICIBANK","EQ","23-Dec-2020","500.30","499.00","505.50","496.55","505.00","503.60","501.45","19,205,951","9,630,775,716.20","146,815","8,765,263","45.64"
"ICICIBANK","EQ","24-Dec-2020","503.60","506.75","515.95","505.10","513.05","513.55","512.50","17,576,807","9,008,152,086.30","161,245","6,829,704","38.86"
"ICICIBANK","EQ","28-Dec-2020","513.55","515.90","521.20","513.60","520.50","520.10","518.24","14,470,472","7,499,174,202.40","135,145","5,948,817","41.11"
"ICICIBANK","EQ","29-Dec-2020","520.10","522.55","530.80","517.85","530.10","528.80","524.61","19,092,649","10,016,116,974.55","210,508","7,990,248","41.85"
"ICICIBANK","EQ","30-Dec-2020","528.80","531.65","533.00","524.55","527.60","528.75","527.72","21,365,141","11,274,861,112.50","174,183","9,162,752","42.89"
"ICICIBANK","EQ","31-Dec-2020","528.75","530.10","538.50","526.50","534.00","535.05","534.42","27,817,770","14,866,484,569.75","213,687","12,000,741","43.14"
"ICICIBANK","EQ","01-Jan-2021","535.05","535.55","537.00","526.10","527.80","527.50","529.68","13,592,625","7,199,709,123.40","156,898","4,502,751","33.13"
"ICICIBANK","EQ","04-Jan-2021","527.50","532.30","535.00","524.30","531.70","531.70","530.07","16,549,750","8,772,513,233.75","179,521","6,014,993","36.34"
"ICICIBANK","EQ","05-Jan-2021","531.70","526.65","539.95","523.00","536.65","537.25","530.42","23,311,516","12,364,979,110.35","198,989","8,641,365","37.07"
"ICICIBANK","EQ","06-Jan-2021","537.25","538.75","550.60","535.85","544.90","546.70","544.25","28,178,838","15,336,313,218.10","256,515","8,046,348","28.55"
"ICICIBANK","EQ","07-Jan-2021","546.70","552.15","554.40","539.75","542.25","541.10","546.20","21,138,034","11,545,579,387.45","204,824","9,858,553","46.64"
"ICICIBANK","EQ","08-Jan-2021","541.10","547.00","547.10","536.35","542.00","542.05","541.01","21,937,965","11,868,728,979.40","169,218","10,666,796","48.62"
"ICICIBANK","EQ","11-Jan-2021","542.05","545.15","546.00","535.00","545.20","544.70","540.62","19,394,393","10,485,070,657.75","201,986","8,203,892","42.30"
"ICICIBANK","EQ","12-Jan-2021","544.70","541.00","550.65","537.10","547.95","548.00","544.09","16,388,310","8,916,650,749.60","225,207","6,237,728","38.06"
"ICICIBANK","EQ","13-Jan-2021","548.00","551.50","561.00","548.25","556.00","556.50","554.80","21,920,297","12,161,343,003.50","228,055","8,122,765","37.06"
"ICICIBANK","EQ","14-Jan-2021","556.50","554.05","558.45","550.60","553.60","553.30","553.49","13,330,898","7,378,501,384.15","204,427","6,118,968","45.90"
"ICICIBANK","EQ","15-Jan-2021","553.30","550.00","551.00","541.50","541.95","543.00","545.13","15,708,956","8,563,445,988.75","256,949","7,138,795","45.44"
"ICICIBANK","EQ","18-Jan-2021","543.00","544.50","548.40","528.90","530.45","533.15","539.34","21,580,313","11,639,068,880.85","242,319","9,214,897","42.70"
"ICICIBANK","EQ","19-Jan-2021","533.15","539.00","547.75","533.90","547.00","546.45","540.53","20,575,358","11,121,615,616.55","173,894","11,834,015","57.52"
"ICICIBANK","EQ","20-Jan-2021","546.45","546.45","554.60","546.00","550.75","551.00","551.04","16,097,138","8,870,139,857.90","203,783","7,319,843","45.47"
"ICICIBANK","EQ","21-Jan-2021","551.00","555.00","561.00","549.70","553.10","552.70","556.10","18,189,277","10,115,112,199.80","239,999","8,963,282","49.28"
"ICICIBANK","EQ","22-Jan-2021","552.70","553.10","553.50","530.60","532.00","533.80","540.16","24,515,997","13,242,669,845.85","286,973","12,680,501","51.72"
"ICICIBANK","EQ","25-Jan-2021","533.80","536.55","542.30","531.20","537.30","538.05","536.87","23,415,249","12,570,891,207.30","230,605","11,414,356","48.75"
"ICICIBANK","EQ","27-Jan-2021","538.05","537.80","539.20","519.10","522.75","522.35","528.25","28,049,286","14,817,089,783.20","346,606","15,695,957","55.96"
"ICICIBANK","EQ","28-Jan-2021","522.35","514.60","529.85","512.00","528.25","528.25","520.72","29,836,591","15,536,378,116.80","340,760","11,733,669","39.33"
"ICICIBANK","EQ","29-Jan-2021","528.25","533.35","544.95","529.45","538.95","537.00","536.18","33,172,808","17,786,697,557.65","299,110","16,098,213","48.53"
"ICICIBANK","EQ","01-Feb-2021","537.00","552.00","609.45","551.00","608.75","603.80","580.42","69,354,326","40,254,748,010.30","677,016","21,819,254","31.46"
"ICICIBANK","EQ","02-Feb-2021","603.80","613.00","624.00","598.70","618.45","617.35","613.06","42,362,384","25,970,715,478.90","425,599","12,159,902","28.70"
"ICICIBANK","EQ","03-Feb-2021","617.35","623.40","627.50","614.00","621.30","622.35","620.98","27,155,908","16,863,399,916.05","297,041","11,691,236","43.05"
"ICICIBANK","EQ","04-Feb-2021","622.35","618.80","631.65","609.00","626.35","628.30","620.28","29,982,222","18,597,434,499.25","325,725","12,251,022","40.86"
"ICICIBANK","EQ","05-Feb-2021","628.30","628.30","635.30","611.00","617.00","614.15","621.31","32,015,570","19,891,496,556.55","393,296","11,570,841","36.14"
"ICICIBANK","EQ","08-Feb-2021","614.15","622.35","633.95","622.35","629.40","629.60","629.35","18,230,551","11,473,332,328.75","207,409","7,076,895","38.82"
"ICICIBANK","EQ","09-Feb-2021","629.60","631.35","643.20","628.60","631.55","633.35","636.01","27,155,615","17,271,303,277.95","289,954","13,475,412","49.62"
"ICICIBANK","EQ","10-Feb-2021","633.35","633.35","638.20","626.40","632.50","632.15","632.79","23,967,387","15,166,418,443.90","245,454","11,204,614","46.75"
"ICICIBANK","EQ","11-Feb-2021","632.15","626.75","633.60","624.10","631.25","630.65","628.85","16,072,702","10,107,382,101.60","265,311","7,491,438","46.61"
"ICICIBANK","EQ","12-Feb-2021","630.65","629.90","649.90","629.40","647.05","647.60","641.59","19,049,709","12,222,133,667.55","185,553","6,009,852","31.55"
"ICICIBANK","EQ","15-Feb-2021","647.60","655.00","676.80","652.00","674.60","673.95","665.53","27,155,194","18,072,574,053.35","321,530","9,440,787","34.77"
"ICICIBANK","EQ","16-Feb-2021","673.95","673.40","679.40","649.55","658.15","658.35","660.32","24,966,739","16,486,062,899.80","279,739","10,487,577","42.01"
"ICICIBANK","EQ","17-Feb-2021","658.35","654.80","664.95","649.35","654.50","657.35","657.26","21,684,753","14,252,464,257.30","250,232","8,922,984","41.15"
"ICICIBANK","EQ","18-Feb-2021","657.35","650.00","652.40","637.60","644.90","644.65","644.05","27,845,347","17,933,906,812.85","327,130","13,603,206","48.85"
"ICICIBANK","EQ","19-Feb-2021","644.65","635.50","635.50","619.00","625.40","624.05","627.94","24,055,811","15,105,708,907.95","351,586","10,486,329","43.59"
"ICICIBANK","EQ","22-Feb-2021","624.05","622.00","629.30","607.30","608.95","609.85","615.13","27,092,321","16,665,265,722.95","257,181","15,037,028","55.50"
"ICICIBANK","EQ","23-Feb-2021","609.85","614.75","623.05","609.05","614.05","616.30","615.87","23,534,585","14,494,193,067.05","250,608","11,621,663","49.38"
"ICICIBANK","EQ","24-Feb-2021","616.30","615.10","645.00","615.10","640.00","641.10","627.97","17,762,047","11,154,113,882.65","178,082","6,728,252","37.88"
"ICICIBANK","EQ","25-Feb-2021","641.10","642.70","648.40","626.30","629.00","628.00","636.34","38,571,809","24,544,745,289.65","389,701","16,354,151","42.40"
"ICICIBANK","EQ","26-Feb-2021","628.00","615.00","615.00","590.90","597.25","597.75","599.80","57,349,273","34,397,838,462.45","590,244","25,874,100","45.12"
"ICICIBANK","EQ","01-Mar-2021","597.75","607.55","611.85","600.20","609.50","608.35","606.56","21,527,318","13,057,503,875.95","219,929","8,912,673","41.40"
"ICICIBANK","EQ","02-Mar-2021","608.35","610.00","616.50","599.00","610.95","610.50","607.95","24,051,433","14,622,017,839.70","260,670","10,074,339","41.89"
"ICICIBANK","EQ","03-Mar-2021","610.50","618.00","633.75","613.85","632.00","632.10","624.94","21,036,174","13,146,299,781.80","250,356","12,197,156","57.98"
"ICICIBANK","EQ","04-Mar-2021","632.10","618.75","630.90","615.80","621.80","620.75","622.95","25,057,198","15,609,365,245.90","215,674","13,357,832","53.31"
"ICICIBANK","EQ","05-Mar-2021","620.75","613.20","614.70","601.50","611.60","609.45","609.04","26,645,968","16,228,593,296.85","264,631","11,640,138","43.68"
"ICICIBANK","EQ","08-Mar-2021","609.45","611.60","616.00","601.15","608.50","608.05","608.71","19,632,433","11,950,480,654.15","214,377","8,140,296","41.46"
"ICICIBANK","EQ","09-Mar-2021","608.05","614.85","628.35","612.30","624.05","625.10","621.70","23,056,249","14,334,009,874.20","233,565","9,553,095","41.43"
"ICICIBANK","EQ","10-Mar-2021","625.10","628.75","630.50","621.80","626.00","625.60","625.75","15,838,994","9,911,205,255.50","177,498","7,569,902","47.79"
"ICICIBANK","EQ","12-Mar-2021","625.60","631.45","638.00","608.35","613.45","612.85","623.16","21,757,862","13,558,633,223.80","225,340","9,775,188","44.93"
"ICICIBANK","EQ","15-Mar-2021","612.85","611.90","612.85","590.60","603.65","603.50","598.88","24,348,723","14,581,910,855.60","370,051","10,481,019","43.05"
"ICICIBANK","EQ","16-Mar-2021","603.50","606.85","607.00","593.65","594.60","594.95","600.09","17,925,629","10,756,950,881.05","237,835","6,845,591","38.19"
"ICICIBANK","EQ","17-Mar-2021","594.95","597.55","603.65","587.00","587.00","589.50","595.15","20,214,082","12,030,373,191.80","268,521","8,131,988","40.23"
"ICICIBANK","EQ","18-Mar-2021","589.50","594.75","601.40","575.50","579.80","578.60","587.32","22,776,537","13,377,049,401.45","286,561","9,223,598","40.50"
"ICICIBANK","EQ","19-Mar-2021","578.60","575.20","588.90","570.00","587.00","586.65","578.57","29,162,618","16,872,701,100.35","323,501","11,678,725","40.05"
"ICICIBANK","EQ","22-Mar-2021","586.65","586.85","586.85","569.50","573.70","573.45","575.80","21,755,401","12,526,811,418.15","307,965","8,128,446","37.36"
"ICICIBANK","EQ","23-Mar-2021","573.45","576.00","589.25","574.30","586.00","586.40","580.73","29,486,417","17,123,780,305.70","291,301","13,147,294","44.59"
"ICICIBANK","EQ","24-Mar-2021","586.40","580.00","580.55","565.00","569.20","567.50","571.59","24,434,219","13,966,344,622.90","304,673","10,391,430","42.53"
"ICICIBANK","EQ","25-Mar-2021","567.50","568.10","579.00","557.10","570.60","571.55","568.55","27,170,186","15,447,475,648.45","279,750","8,348,523","30.73"
"ICICIBANK","EQ","26-Mar-2021","571.55","584.50","584.50","574.30","580.00","578.55","579.48","20,724,410","12,009,450,634.75","284,259","7,321,098","35.33"
"ICICIBANK","EQ","30-Mar-2021","578.55","582.00","593.10","582.00","591.60","591.45","588.45","28,012,288","16,483,928,472.75","266,625","14,467,009","51.65"
"ICICIBANK","EQ","31-Mar-2021","591.45","586.00","589.65","579.00","582.75","582.10","582.19","20,119,972","11,713,704,269.00","236,863","9,801,739","48.72"
