"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ICICIBANK","EQ","08-Dec-2021","734.65","747.90","758.80","744.10","753.55","753.40","751.77","33,432,411","25,133,481,383.80","362,183","21,182,842","63.36"
"ICICIBANK","EQ","09-Dec-2021","753.40","759.05","763.00","748.40","754.30","755.00","755.98","16,007,459","12,101,308,616.85","220,895","9,391,329","58.67"
"ICICIBANK","EQ","10-Dec-2021","755.00","756.50","759.80","751.05","757.35","758.00","755.25","7,627,774","5,760,908,575.50","117,956","4,067,793","53.33"
"ICICIBANK","EQ","13-Dec-2021","758.00","763.00","769.70","752.50","754.85","754.00","761.71","16,855,546","12,838,969,674.65","229,658","11,412,488","67.71"
"ICICIBANK","EQ","14-Dec-2021","754.00","751.05","764.35","746.30","757.80","758.65","756.34","17,488,089","13,227,025,251.80","236,748","10,928,783","62.49"
"ICICIBANK","EQ","15-Dec-2021","758.65","757.60","759.50","750.90","751.55","752.25","755.20","7,358,740","5,557,341,088.65","145,351","4,341,683","59.00"
"ICICIBANK","EQ","16-Dec-2021","752.25","757.90","757.90","738.95","741.95","741.15","746.16","14,123,215","10,538,128,058.50","209,571","8,485,515","60.08"
"ICICIBANK","EQ","17-Dec-2021","741.15","742.00","742.00","726.05","729.20","728.30","731.28","13,227,787","9,673,196,333.25","202,468","7,582,126","57.32"
"ICICIBANK","EQ","20-Dec-2021","728.30","718.10","720.20","698.20","710.00","709.95","708.41","16,900,016","11,972,204,502.90","377,207","9,735,934","57.61"
"ICICIBANK","EQ","21-Dec-2021","709.95","720.00","728.95","716.15","721.00","720.35","723.36","14,563,335","10,534,552,281.40","190,336","7,951,950","54.60"
"ICICIBANK","EQ","22-Dec-2021","720.35","726.25","734.95","720.05","733.70","732.80","727.56","9,843,359","7,161,672,551.70","152,755","5,696,246","57.87"
"ICICIBANK","EQ","23-Dec-2021","732.80","739.05","739.50","727.95","728.80","731.30","734.17","9,994,049","7,337,357,874.40","173,446","5,810,585","58.14"
"ICICIBANK","EQ","24-Dec-2021","731.30","733.90","733.90","719.60","728.00","727.10","725.74","8,800,690","6,387,037,609.75","201,257","4,489,317","51.01"
"ICICIBANK","EQ","27-Dec-2021","727.10","724.00","738.75","716.10","736.50","736.00","730.51","7,955,163","5,811,333,268.75","157,237","3,331,561","41.88"
"ICICIBANK","EQ","28-Dec-2021","736.00","740.40","742.45","732.50","736.50","735.80","737.61","17,833,655","13,154,200,658.05","149,087","13,277,660","74.45"
"ICICIBANK","EQ","29-Dec-2021","735.80","738.00","744.95","731.90","732.85","735.70","739.52","7,143,073","5,282,469,404.85","119,283","3,652,101","51.13"
"ICICIBANK","EQ","30-Dec-2021","735.70","733.30","740.50","729.00","736.00","735.70","736.01","14,326,182","10,544,252,583.85","173,530","9,311,437","65.00"
"ICICIBANK","EQ","31-Dec-2021","735.70","736.55","746.25","736.55","740.80","740.15","741.65","6,973,055","5,171,551,586.05","170,712","3,750,876","53.79"
"ICICIBANK","EQ","03-Jan-2022","740.15","743.05","766.00","743.00","765.50","764.70","756.87","9,653,095","7,306,129,276.45","245,297","4,347,071","45.03"
"ICICIBANK","EQ","04-Jan-2022","764.70","767.95","778.00","763.60","773.45","772.85","772.69","12,114,437","9,360,694,598.65","249,942","5,133,092","42.37"
"ICICIBANK","EQ","05-Jan-2022","772.85","773.00","795.85","771.20","787.00","788.05","786.85","19,741,360","15,533,584,419.45","328,782","11,296,296","57.22"
"ICICIBANK","EQ","06-Jan-2022","788.05","775.05","792.50","774.00","786.80","785.05","781.94","13,018,067","10,179,410,575.90","216,014","6,596,234","50.67"
"ICICIBANK","EQ","07-Jan-2022","785.05","792.20","802.30","786.25","794.50","793.25","795.26","12,250,210","9,742,137,042.85","191,092","5,784,799","47.22"
"ICICIBANK","EQ","10-Jan-2022","793.25","800.25","812.80","799.00","809.55","810.75","805.84","10,905,080","8,787,751,845.50","207,026","6,277,915","57.57"
"ICICIBANK","EQ","11-Jan-2022","810.75","809.75","814.70","801.90","810.00","810.65","808.90","9,982,061","8,074,488,825.20","196,523","5,594,718","56.05"
"ICICIBANK","EQ","12-Jan-2022","810.65","818.60","825.45","812.05","823.30","823.75","821.46","13,034,848","10,707,618,220.85","197,467","7,876,265","60.42"
"ICICIBANK","EQ","13-Jan-2022","823.75","821.00","828.00","817.40","824.00","824.70","824.04","9,372,244","7,723,100,104.05","210,731","5,759,769","61.46"
"ICICIBANK","EQ","14-Jan-2022","824.70","821.00","822.00","811.60","818.35","820.00","816.95","7,552,844","6,170,324,363.20","137,003","2,851,946","37.76"
"ICICIBANK","EQ","17-Jan-2022","820.00","820.00","828.90","814.55","820.30","819.30","820.82","6,722,700","5,518,147,261.30","156,099","3,544,304","52.72"
"ICICIBANK","EQ","18-Jan-2022","819.30","821.00","836.00","818.20","823.00","823.10","827.77","10,835,146","8,968,989,845.80","208,473","4,931,444","45.51"
"ICICIBANK","EQ","19-Jan-2022","823.10","816.00","821.00","803.25","809.80","808.60","811.33","16,416,144","13,318,915,834.85","224,243","11,410,648","69.51"
"ICICIBANK","EQ","20-Jan-2022","808.60","803.00","812.95","795.40","811.60","810.25","806.12","13,567,654","10,937,112,632.00","177,566","8,368,009","61.68"
"ICICIBANK","EQ","21-Jan-2022","810.25","803.00","811.35","795.50","810.65","804.50","802.84","12,078,277","9,696,933,532.80","218,577","5,972,827","49.45"
"ICICIBANK","EQ","24-Jan-2022","804.50","813.00","816.70","783.30","792.00","798.45","803.26","29,612,316","23,786,340,972.40","424,239","10,516,091","35.51"
"ICICIBANK","EQ","25-Jan-2022","798.45","789.00","804.30","786.05","800.50","801.65","798.31","19,513,184","15,577,635,109.65","330,519","7,998,285","40.99"
"ICICIBANK","EQ","27-Jan-2022","801.65","786.90","801.50","781.05","797.50","794.65","790.93","23,984,679","18,970,171,408.70","345,466","12,840,082","53.53"
"ICICIBANK","EQ","28-Jan-2022","794.65","803.75","805.85","778.50","782.00","781.15","792.77","14,072,314","11,156,041,081.65","250,672","7,787,681","55.34"
"ICICIBANK","EQ","31-Jan-2022","781.15","788.95","798.70","784.00","789.00","788.80","791.23","14,824,509","11,729,532,549.20","307,444","8,997,468","60.69"
"ICICIBANK","EQ","01-Feb-2022","788.80","802.05","812.85","789.30","811.30","810.30","807.03","20,031,583","16,166,004,973.85","298,272","9,318,655","46.52"
"ICICIBANK","EQ","02-Feb-2022","810.30","815.00","818.70","808.85","815.70","813.75","813.88","11,214,375","9,127,153,471.45","262,592","5,509,324","49.13"
"ICICIBANK","EQ","03-Feb-2022","813.75","814.05","818.40","806.00","807.00","808.95","811.39","9,755,335","7,915,363,352.70","225,774","4,787,466","49.08"
"ICICIBANK","EQ","04-Feb-2022","808.95","809.80","812.00","795.80","803.50","805.05","803.51","10,314,067","8,287,450,807.00","233,121","5,646,806","54.75"
"ICICIBANK","EQ","07-Feb-2022","805.05","798.05","805.00","781.45","785.20","786.40","790.77","14,659,368","11,592,237,165.85","332,005","8,884,191","60.60"
"ICICIBANK","EQ","08-Feb-2022","786.40","790.00","795.70","774.30","790.00","792.50","784.25","14,642,455","11,483,335,931.30","296,476","7,532,297","51.44"
"ICICIBANK","EQ","09-Feb-2022","792.50","797.25","804.25","794.20","803.00","802.80","799.57","8,855,292","7,080,458,432.50","194,125","5,006,434","56.54"
"ICICIBANK","EQ","10-Feb-2022","802.80","805.95","808.80","796.30","804.45","805.50","804.24","13,159,771","10,583,671,275.75","248,496","7,276,067","55.29"
"ICICIBANK","EQ","11-Feb-2022","805.50","796.85","797.40","787.90","789.50","790.80","792.81","13,138,408","10,416,294,335.75","206,865","7,556,702","57.52"
"ICICIBANK","EQ","14-Feb-2022","790.80","772.00","773.95","751.15","752.50","753.70","760.87","16,170,656","12,303,770,681.05","364,618","7,610,916","47.07"
"ICICIBANK","EQ","15-Feb-2022","753.70","752.95","778.00","743.20","775.00","776.05","759.35","18,880,659","14,337,091,356.50","290,494","9,770,306","51.75"
"ICICIBANK","EQ","16-Feb-2022","776.05","775.70","777.55","760.40","762.60","764.05","769.64","10,549,784","8,119,582,235.00","184,247","4,772,378","45.24"
"ICICIBANK","EQ","17-Feb-2022","764.05","766.50","767.25","746.30","747.60","750.35","755.04","16,683,808","12,596,960,313.50","206,647","9,627,392","57.71"
"ICICIBANK","EQ","18-Feb-2022","750.35","746.85","756.80","745.55","747.95","748.90","751.25","8,945,567","6,720,317,163.35","160,575","3,529,595","39.46"
"ICICIBANK","EQ","21-Feb-2022","748.90","746.25","762.90","740.00","754.05","754.45","754.67","10,967,164","8,276,543,734.40","164,619","3,983,760","36.32"
"ICICIBANK","EQ","22-Feb-2022","754.45","738.40","759.75","737.75","750.25","751.30","748.94","13,156,371","9,853,383,430.50","203,813","6,980,318","53.06"
"ICICIBANK","EQ","23-Feb-2022","751.30","754.60","756.40","742.70","744.50","744.60","748.37","11,624,282","8,699,303,346.60","225,116","6,083,374","52.33"
"ICICIBANK","EQ","24-Feb-2022","744.60","712.90","727.10","702.30","706.00","707.40","717.06","28,023,104","20,094,236,747.75","378,036","17,110,265","61.06"
"ICICIBANK","EQ","25-Feb-2022","707.40","724.95","739.30","720.25","731.80","730.05","731.90","16,935,750","12,395,343,765.70","258,610","9,297,653","54.90"
"ICICIBANK","EQ","28-Feb-2022","730.05","722.95","744.75","715.40","741.70","742.70","734.66","20,547,432","15,095,290,265.85","204,063","12,988,412","63.21"
"ICICIBANK","EQ","02-Mar-2022","742.70","717.00","724.95","707.75","717.50","714.85","713.82","25,252,492","18,025,808,291.30","450,140","13,237,743","52.42"
"ICICIBANK","EQ","03-Mar-2022","714.85","717.60","721.95","693.45","699.65","698.30","705.85","23,190,595","16,369,189,921.85","444,480","12,498,168","53.89"
"ICICIBANK","EQ","04-Mar-2022","698.30","691.00","706.55","685.00","688.00","688.05","693.72","18,697,223","12,970,601,369.60","326,057","8,444,168","45.16"
"ICICIBANK","EQ","07-Mar-2022","688.05","663.50","667.00","642.15","654.50","653.75","653.29","27,799,873","18,161,314,302.85","487,777","14,914,192","53.65"
"ICICIBANK","EQ","08-Mar-2022","653.75","643.30","669.45","643.00","664.00","665.00","654.86","26,716,975","17,495,827,759.85","436,225","11,978,462","44.83"
"ICICIBANK","EQ","09-Mar-2022","665.00","664.70","674.50","658.00","670.00","667.45","665.91","33,728,639","22,460,304,690.60","350,200","19,988,301","59.26"
"ICICIBANK","EQ","10-Mar-2022","667.45","693.95","701.00","673.65","675.50","676.60","689.69","35,959,638","24,801,024,786.35","410,463","19,616,307","54.55"
"ICICIBANK","EQ","11-Mar-2022","676.60","674.65","684.70","670.60","678.00","677.90","677.53","20,546,724","13,921,089,798.65","258,581","10,885,366","52.98"
"ICICIBANK","EQ","14-Mar-2022","677.90","678.10","698.45","677.25","697.50","696.15","691.15","24,648,981","17,036,263,738.70","294,081","16,668,546","67.62"
"ICICIBANK","EQ","15-Mar-2022","696.15","701.50","708.10","688.00","694.95","697.35","699.51","27,714,580","19,386,668,042.95","392,031","17,606,360","63.53"
"ICICIBANK","EQ","16-Mar-2022","697.35","706.90","711.40","701.25","706.60","708.00","706.68","14,621,688","10,332,920,737.30","227,926","8,314,947","56.87"
"ICICIBANK","EQ","17-Mar-2022","708.00","717.80","725.00","716.20","719.45","720.10","720.50","18,329,844","13,206,739,944.50","201,059","11,389,149","62.13"
"ICICIBANK","EQ","21-Mar-2022","720.10","721.00","722.90","705.50","712.00","710.75","712.37","12,866,839","9,165,920,656.90","227,837","7,567,140","58.81"
"ICICIBANK","EQ","22-Mar-2022","710.75","708.65","721.00","699.50","720.85","718.20","710.64","11,761,758","8,358,321,103.95","224,938","6,139,017","52.19"
"ICICIBANK","EQ","23-Mar-2022","718.20","725.00","726.80","714.25","716.65","718.30","720.32","7,140,403","5,143,376,628.80","113,577","2,599,108","36.40"
"ICICIBANK","EQ","24-Mar-2022","718.30","702.45","712.70","698.00","704.25","704.20","705.87","17,727,969","12,513,564,218.40","267,821","7,950,743","44.85"
"ICICIBANK","EQ","25-Mar-2022","704.20","705.00","706.10","696.65","701.55","699.25","700.66","15,263,007","10,694,150,314.20","229,582","8,784,841","57.56"
"ICICIBANK","EQ","28-Mar-2022","699.25","702.00","713.40","695.65","710.50","710.35","705.39","13,806,166","9,738,669,255.85","240,223","7,770,817","56.29"
"ICICIBANK","EQ","29-Mar-2022","710.35","714.30","716.95","705.85","715.65","715.30","712.64","11,489,374","8,187,779,164.40","262,014","5,716,259","49.75"
"ICICIBANK","EQ","30-Mar-2022","715.30","721.05","731.75","719.10","729.45","730.90","727.15","20,154,520","14,655,314,533.20","441,930","13,967,546","69.30"
"ICICIBANK","EQ","31-Mar-2022","730.90","739.90","739.90","727.80","730.70","730.30","732.05","16,046,383","11,746,834,413.35","215,611","10,454,707","65.15"
