"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ICICIBANK","EQ","16-Dec-2019","537.05","539.50","541.40","536.70","539.75","539.25","539.30","13,070,575","7,048,931,964.30","155,494","6,884,965","52.68"
"ICICIBANK","EQ","17-Dec-2019","539.25","540.95","543.00","538.75","541.95","541.15","540.72","11,516,163","6,227,061,415.35","122,753","6,372,980","55.34"
"ICICIBANK","EQ","18-Dec-2019","541.15","542.05","542.90","535.95","542.00","541.40","538.89","12,906,168","6,955,055,167.85","170,680","7,897,602","61.19"
"ICICIBANK","EQ","19-Dec-2019","541.40","537.20","541.20","533.70","540.50","540.20","537.74","12,082,790","6,497,431,434.35","142,265","5,819,186","48.16"
"ICICIBANK","EQ","20-Dec-2019","540.20","540.95","549.50","539.25","546.10","546.10","545.46","27,691,592","15,104,720,412.00","143,386","16,408,162","59.25"
"ICICIBANK","EQ","23-Dec-2019","546.10","547.00","548.85","537.60","541.15","541.30","542.33","11,521,942","6,248,665,809.60","106,240","5,249,288","45.56"
"ICICIBANK","EQ","24-Dec-2019","541.30","542.00","543.95","539.30","541.85","541.10","541.38","6,715,007","3,635,353,390.25","65,937","3,007,641","44.79"
"ICICIBANK","EQ","26-Dec-2019","541.10","541.10","542.40","537.65","538.80","538.75","539.82","7,831,074","4,227,359,239.55","68,450","3,778,860","48.25"
"ICICIBANK","EQ","27-Dec-2019","538.75","541.00","550.50","538.35","549.50","549.40","545.51","11,247,684","6,135,679,009.25","114,464","4,949,689","44.01"
"ICICIBANK","EQ","30-Dec-2019","549.40","549.60","552.20","542.60","544.50","543.95","546.55","13,180,302","7,203,722,746.95","118,319","5,881,249","44.62"
"ICICIBANK","EQ","31-Dec-2019","543.95","543.80","543.80","538.00","538.65","538.90","540.14","12,491,978","6,747,414,238.80","157,053","7,254,147","58.07"
"ICICIBANK","EQ","01-Jan-2020","538.90","539.90","542.50","535.70","538.00","536.75","538.00","7,642,793","4,111,822,132.90","63,603","3,140,787","41.09"
"ICICIBANK","EQ","02-Jan-2020","536.75","536.00","541.90","535.85","540.80","540.60","539.44","10,264,223","5,536,965,873.95","98,335","5,046,054","49.16"
"ICICIBANK","EQ","03-Jan-2020","540.60","538.00","540.80","536.25","539.50","538.85","538.46","9,594,690","5,166,326,489.50","93,857","4,945,623","51.55"
"ICICIBANK","EQ","06-Jan-2020","538.85","537.25","537.25","523.80","525.70","525.70","527.51","12,534,334","6,612,005,687.65","125,249","7,567,496","60.37"
"ICICIBANK","EQ","07-Jan-2020","525.70","531.30","535.60","521.65","524.15","522.90","526.71","16,101,835","8,480,927,246.90","131,048","8,539,094","53.03"
"ICICIBANK","EQ","08-Jan-2020","522.90","516.00","527.35","515.00","525.80","525.95","521.67","16,094,310","8,395,981,308.45","139,653","6,287,746","39.07"
"ICICIBANK","EQ","09-Jan-2020","525.95","530.70","547.40","530.30","545.60","546.30","541.74","18,934,019","10,257,378,595.55","206,294","7,775,476","41.07"
"ICICIBANK","EQ","10-Jan-2020","546.30","544.90","546.50","538.50","540.15","540.25","542.57","12,335,407","6,692,860,338.45","156,533","5,411,673","43.87"
"ICICIBANK","EQ","13-Jan-2020","540.25","539.40","546.05","538.00","539.00","538.60","541.12","7,901,800","4,275,800,485.15","87,689","3,670,666","46.45"
"ICICIBANK","EQ","14-Jan-2020","538.60","536.20","538.95","534.15","538.15","537.60","536.42","13,939,440","7,477,421,562.85","138,643","8,155,557","58.51"
"ICICIBANK","EQ","15-Jan-2020","537.60","535.10","536.95","530.65","535.50","535.60","533.21","12,353,176","6,586,848,131.75","146,646","7,720,548","62.50"
"ICICIBANK","EQ","16-Jan-2020","535.60","533.90","540.00","533.20","536.80","537.15","536.51","11,249,232","6,035,299,029.10","127,585","5,200,358","46.23"
"ICICIBANK","EQ","17-Jan-2020","537.15","534.50","538.00","530.60","530.65","532.05","534.57","18,312,609","9,789,445,247.65","163,715","11,972,622","65.38"
"ICICIBANK","EQ","20-Jan-2020","532.05","533.00","544.00","531.00","534.70","534.85","537.96","19,159,996","10,307,298,211.10","185,612","9,049,352","47.23"
"ICICIBANK","EQ","21-Jan-2020","534.85","532.95","540.25","530.20","531.15","531.05","535.15","13,477,994","7,212,782,828.00","158,365","6,645,657","49.31"
"ICICIBANK","EQ","22-Jan-2020","531.05","531.50","534.95","520.75","522.00","522.85","525.74","17,527,408","9,214,903,821.00","181,749","9,114,110","52.00"
"ICICIBANK","EQ","23-Jan-2020","522.85","521.40","530.25","517.05","527.75","527.70","525.09","17,061,293","8,958,657,176.75","168,104","8,018,360","47.00"
"ICICIBANK","EQ","24-Jan-2020","527.70","529.25","537.40","527.00","535.45","533.85","532.27","17,851,868","9,502,067,459.30","164,870","7,653,606","42.87"
"ICICIBANK","EQ","27-Jan-2020","533.85","538.50","545.00","531.50","535.90","537.25","540.45","38,149,166","20,617,752,150.55","345,778","9,869,942","25.87"
"ICICIBANK","EQ","28-Jan-2020","537.25","538.10","540.60","524.45","528.00","528.20","533.82","24,009,224","12,816,626,274.20","180,957","9,108,437","37.94"
"ICICIBANK","EQ","29-Jan-2020","528.20","531.55","534.80","525.30","526.90","526.60","530.21","16,400,827","8,695,856,528.60","137,153","7,262,058","44.28"
"ICICIBANK","EQ","30-Jan-2020","526.60","527.65","533.95","524.15","531.10","532.20","528.60","14,319,317","7,569,187,867.20","184,707","6,818,080","47.61"
"ICICIBANK","EQ","31-Jan-2020","532.20","530.00","532.75","522.40","525.80","525.65","527.45","16,292,578","8,593,521,409.75","151,745","7,687,366","47.18"
"ICICIBANK","EQ","01-Feb-2020","525.65","524.00","528.00","501.85","505.50","504.60","515.41","11,815,597","6,089,877,106.10","129,029","3,511,610","29.72"
"ICICIBANK","EQ","03-Feb-2020","504.60","504.00","519.15","502.00","516.50","515.55","514.01","22,531,888","11,581,618,294.90","287,673","10,586,108","46.98"
"ICICIBANK","EQ","04-Feb-2020","515.55","520.00","534.65","516.65","530.65","530.80","528.79","17,781,475","9,402,750,439.10","184,345","7,176,818","40.36"
"ICICIBANK","EQ","05-Feb-2020","530.80","529.05","540.40","525.70","538.70","539.10","535.35","18,782,476","10,055,233,688.55","180,999","9,072,613","48.30"
"ICICIBANK","EQ","06-Feb-2020","539.10","540.35","547.00","536.25","541.10","541.60","541.87","15,296,851","8,288,844,090.45","165,277","5,960,399","38.96"
"ICICIBANK","EQ","07-Feb-2020","541.60","540.95","541.75","535.15","535.40","536.45","538.06","8,297,149","4,464,397,142.20","78,560","3,238,554","39.03"
"ICICIBANK","EQ","10-Feb-2020","536.45","538.65","542.25","530.50","535.00","533.95","536.25","12,536,053","6,722,491,621.85","135,579","6,825,042","54.44"
"ICICIBANK","EQ","11-Feb-2020","533.95","537.70","544.80","537.50","539.50","539.75","541.47","11,243,552","6,088,037,819.70","129,103","6,067,070","53.96"
"ICICIBANK","EQ","12-Feb-2020","539.75","545.80","550.70","542.70","549.40","549.30","546.72","14,026,335","7,668,528,804.70","135,449","6,881,225","49.06"
"ICICIBANK","EQ","13-Feb-2020","549.30","549.00","549.00","538.00","540.05","541.00","542.23","9,227,235","5,003,316,089.45","122,655","3,935,920","42.66"
"ICICIBANK","EQ","14-Feb-2020","541.00","541.25","548.65","536.55","545.80","545.80","544.41","14,458,649","7,871,388,014.25","138,071","6,577,273","45.49"
"ICICIBANK","EQ","17-Feb-2020","545.80","543.00","545.35","537.75","542.30","541.60","541.85","7,793,293","4,222,811,401.95","86,606","3,650,518","46.84"
"ICICIBANK","EQ","18-Feb-2020","541.60","541.00","544.40","536.00","540.90","541.20","540.01","15,918,303","8,595,985,599.85","142,303","9,969,245","62.63"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","19-Feb-2020","541.20","543.50","546.50","540.50","546.00","544.80","543.62","8,704,234","4,731,822,391.20","98,834","4,515,935","51.88"
"ICICIBANK","EQ","20-Feb-2020","544.80","545.50","549.35","541.80","546.50","547.00","546.38","13,588,526","7,424,506,778.80","131,824","7,648,543","56.29"
"ICICIBANK","EQ","24-Feb-2020","547.00","539.50","541.85","527.55","530.55","529.85","534.10","16,940,750","9,048,047,731.50","260,963","11,217,837","66.22"
"ICICIBANK","EQ","25-Feb-2020","529.85","532.45","538.80","525.30","530.90","530.95","532.51","14,942,960","7,957,345,266.15","218,372","7,438,894","49.78"
"ICICIBANK","EQ","26-Feb-2020","530.95","526.85","529.35","522.20","522.50","523.70","525.34","15,743,918","8,270,845,444.60","163,585","8,924,725","56.69"
"ICICIBANK","EQ","27-Feb-2020","523.70","522.80","523.30","512.65","514.40","515.35","515.71","26,315,054","13,570,839,851.85","264,515","16,929,415","64.33"
"ICICIBANK","EQ","28-Feb-2020","515.35","501.60","506.85","492.20","498.95","497.25","499.15","32,737,933","16,341,195,635.00","288,616","19,423,645","59.33"
"ICICIBANK","EQ","02-Mar-2020","497.25","508.25","520.55","498.45","505.90","506.10","513.82","28,642,076","14,716,853,126.00","271,339","15,430,335","53.87"
"ICICIBANK","EQ","03-Mar-2020","506.10","509.85","519.50","508.50","516.90","514.75","514.53","19,661,945","10,116,757,951.15","187,417","8,401,391","42.73"
"ICICIBANK","EQ","03-Mar-2020","506.10","509.85","519.50","508.50","516.90","514.75","514.53","19,661,945","10,116,757,951.15","187,417","8,401,391","42.73"
"ICICIBANK","EQ","03-Mar-2020","506.10","509.85","519.50","508.50","516.90","514.75","514.53","19,661,945","10,116,757,951.15","187,417","8,401,391","42.73"
"ICICIBANK","EQ","03-Mar-2020","506.10","509.85","519.50","508.50","516.90","514.75","514.53","19,661,945","10,116,757,951.15","187,417","8,401,391","42.73"
"ICICIBANK","EQ","03-Mar-2020","506.10","509.85","519.50","508.50","516.90","514.75","514.53","19,661,945","10,116,757,951.15","187,417","8,401,391","42.73"
"ICICIBANK","EQ","04-Mar-2020","514.75","517.50","517.50","497.05","508.95","508.35","505.96","21,883,404","11,072,083,532.45","227,396","11,313,959","51.70"
"ICICIBANK","EQ","04-Mar-2020","514.75","517.50","517.50","497.05","508.95","508.35","505.96","21,883,404","11,072,083,532.45","227,396","11,313,959","51.70"
"ICICIBANK","EQ","04-Mar-2020","514.75","517.50","517.50","497.05","508.95","508.35","505.96","21,883,404","11,072,083,532.45","227,396","11,313,959","51.70"
"ICICIBANK","EQ","04-Mar-2020","514.75","517.50","517.50","497.05","508.95","508.35","505.96","21,883,404","11,072,083,532.45","227,396","11,313,959","51.70"
"ICICIBANK","EQ","04-Mar-2020","514.75","517.50","517.50","497.05","508.95","508.35","505.96","21,883,404","11,072,083,532.45","227,396","11,313,959","51.70"
"ICICIBANK","EQ","05-Mar-2020","508.35","509.75","511.15","500.00","504.00","504.50","505.92","16,671,516","8,434,486,945.25","201,499","5,173,253","31.03"
"ICICIBANK","EQ","06-Mar-2020","504.50","485.00","496.80","477.30","485.75","486.35","486.92","31,024,353","15,106,400,878.70","334,872","15,740,609","50.74"
"ICICIBANK","EQ","09-Mar-2020","486.35","475.00","475.00","442.95","457.50","457.75","459.37","42,027,546","19,306,184,658.60","401,229","22,816,310","54.29"
"ICICIBANK","EQ","11-Mar-2020","457.75","450.00","471.75","449.60","465.55","465.65","465.27","31,018,901","14,432,248,215.00","334,058","15,203,042","49.01"
"ICICIBANK","EQ","12-Mar-2020","465.65","438.00","445.95","416.00","432.95","425.65","433.56","50,757,036","22,006,253,604.00","397,139","26,344,979","51.90"
"ICICIBANK","EQ","13-Mar-2020","425.65","401.00","464.75","395.20","449.95","447.20","433.74","67,105,024","29,106,270,608.70","417,226","33,320,897","49.65"
"ICICIBANK","EQ","16-Mar-2020","447.20","424.20","424.20","397.45","401.10","402.90","409.76","34,834,779","14,273,999,292.20","405,336","14,659,833","42.08"
"ICICIBANK","EQ","17-Mar-2020","402.90","407.00","408.45","364.00","366.95","367.25","388.74","47,233,442","18,361,355,943.00","518,412","20,920,438","44.29"
"ICICIBANK","EQ","18-Mar-2020","367.25","369.10","375.50","342.30","358.00","355.05","356.54","61,204,129","21,821,915,599.25","941,197","27,858,198","45.52"
"ICICIBANK","EQ","19-Mar-2020","355.05","336.10","369.60","323.00","335.40","338.55","340.96","57,986,210","19,771,226,681.50","510,635","23,315,477","40.21"
"ICICIBANK","EQ","20-Mar-2020","338.55","328.00","359.80","323.00","344.40","345.70","341.93","88,640,850","30,308,752,318.25","742,628","39,930,494","45.05"
"ICICIBANK","EQ","23-Mar-2020","345.70","311.15","313.70","280.00","282.40","284.00","291.38","56,868,412","16,570,590,575.05","510,598","31,297,623","55.04"
"ICICIBANK","EQ","24-Mar-2020","284.00","295.30","305.00","268.30","298.55","296.50","289.43","67,896,591","19,651,491,211.20","586,196","33,557,735","49.42"
"ICICIBANK","EQ","25-Mar-2020","296.50","284.00","334.15","281.60","315.15","316.90","306.77","66,545,735","20,414,243,484.35","813,004","28,180,857","42.35"
"ICICIBANK","EQ","26-Mar-2020","316.90","322.00","364.40","314.25","331.50","330.25","339.77","76,174,000","25,881,509,450.70","820,649","27,134,191","35.62"
"ICICIBANK","EQ","27-Mar-2020","330.25","355.80","359.55","326.00","338.50","339.85","342.60","72,890,796","24,972,611,400.30","820,234","23,218,167","31.85"
"ICICIBANK","EQ","30-Mar-2020","339.85","330.10","333.90","311.10","315.10","313.40","324.03","36,560,532","11,846,615,701.45","525,988","11,680,088","31.95"
"ICICIBANK","EQ","31-Mar-2020","313.40","324.70","334.85","316.00","320.40","323.75","325.29","46,280,029","15,054,562,351.35","485,411","15,465,328","33.42"
